Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";Connaissance;"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée";"Présence d'un contour valide"
2018;4726;11;11355;Saint-Martin-de-Villereglan;"2018-01-05 13:14:00";Indéterminé;;318;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4729;11;11144;Fitou;"2018-01-29 18:25:00";Indéterminé;;1500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4730;11;11041;Bize-Minervois;"2018-01-08 08:13:00";Indéterminé;;5;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4731;11;11024;Bages;"2018-02-26 20:06:00";Indéterminé;;2500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4732;11;11157;Fraissé-des-Corbières;"2018-02-27 13:53:00";Indéterminé;;2000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4733;11;11071;Cascastel-des-Corbières;"2018-02-27 15:32:00";Indéterminé;;5300;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4734;11;11127;Escouloubre;"2018-03-10 14:14:00";Indéterminé;;44700;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4735;11;11295;Portel-des-Corbières;"2018-03-15 15:00:00";Indéterminé;;14800;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4736;11;11351;Saint-Laurent-de-la-Cabrerisse;"2018-03-22 18:31:00";Indéterminé;;5000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4737;11;11390;Thézan-des-Corbières;"2018-04-07 12:13:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4738;11;11011;Aragon;"2018-04-19 11:31:00";Indéterminé;;1000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4740;11;11038;Bessède-de-Sault;"2018-04-20 12:14:00";Indéterminé;;20026;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4741;11;11150;Fontiers-Cabardès;"2018-04-21 15:32:00";Indéterminé;;7000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4742;11;11024;Bages;"2018-05-06 21:56:00";Indéterminé;;150;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4743;11;11151;Fontiès-d'Aude;"2018-05-27 17:26:00";Indéterminé;;150;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4744;11;11266;Port-la-Nouvelle;"2018-06-15 15:56:00";Indéterminé;;11829;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4745;11;11190;"Redorte (La)";"2018-06-17 20:33:00";Indéterminé;;6050;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4746;11;11125;Embres-et-Castelmaure;"2018-06-23 16:50:00";Indéterminé;;393;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4747;11;11295;Portel-des-Corbières;"2018-06-27 16:17:00";Indéterminé;;477;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4748;11;11203;Lézignan-Corbières;"2018-07-13 09:39:00";Indéterminé;;365;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4749;11;11203;Lézignan-Corbières;"2018-07-13 09:39:00";Indéterminé;;175;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4751;11;11203;Lézignan-Corbières;"2018-07-13 10:07:00";Indéterminé;;1700;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4752;11;11203;Lézignan-Corbières;"2018-07-13 10:31:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4753;11;11203;Lézignan-Corbières;"2018-07-13 10:31:00";Indéterminé;;260;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4754;11;11203;Lézignan-Corbières;"2018-07-13 10:31:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4755;11;11203;Lézignan-Corbières;"2018-07-13 10:31:00";Indéterminé;;2830;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4756;11;11203;Lézignan-Corbières;"2018-07-13 10:58:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4757;11;11203;Lézignan-Corbières;"2018-07-13 13:23:00";Indéterminé;;5500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4758;05;05168;Sigoyer;"2018-07-13 11:08:00";Population;;1400;;;;;;;;;;;;2;3;4;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4760;34;34079;Clermont-l'Hérault;"2018-07-13 16:43:00";Population;3;1984;;1984;;;;;;;;;;1;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;40;10;S;32;;Non
2018;4770;34;34251;Saint-Étienne-de-Gourgas;"2018-07-15 14:10:00";Population;3;5;5;;;;;;;;;;;3;3;4;Certaine;Gestionnaire;Naturelle;Oui;Non;;;;;;;;;Non
2018;4771;11;11398;Treilles;"2018-07-10 17:39:00";Indéterminé;;603894;237900;365994;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4777;48;48095;Mende;"2018-07-07 14:35:00";Population;3;1000;;1000;;;;;;;;;;4;3;1;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;4783;11;11262;Narbonne;"2018-07-11 11:12:00";Indéterminé;;168200;;168200;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4784;11;11251;Montlaur;"2018-02-20 12:45:00";Indéterminé;;10;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4786;30;30341;Vauvert;"2018-07-17 14:05:00";Indéterminé;;2000;2000;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4787;30;30226;Saint-Alexandre;"2018-07-17 14:21:00";Indéterminé;;3000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4792;13;13076;Plan-d'Orgon;"2018-07-13 17:46:00";Population;3;300;300;;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;4794;13;13047;Istres;"2018-07-15 11:56:00";Vigie-caméra;3;5;5;;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4795;13;13117;Vitrolles;"2018-07-15 12:18:00";Vigie-caméra;3;300;;300;;;;;;;;;;1;2;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;4796;13;13058;Maussane-les-Alpilles;"2018-07-15 22:21:00";Population;3;500;250;250;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4809;2B;2B096;Corte;"2018-07-09 16:18:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4814;2B;2B112;Feliceto;"2018-07-15 19:22:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4819;34;34092;Cruzy;"2018-07-17 15:24:00";Indéterminé;1;1067;;;;;;;;;;;;2;3;4;Certaine;Coordinateur;Naturelle;Oui;Non;;;;50;20;NO;35;;Non
2018;4846;07;07337;Vernosc-lès-Annonay;"2018-07-13 17:23:00";Population;3;10000;10000;;;;;;;;;;1;;;3;;;;Non;Non;;;;;;;;;Non
2018;4859;2B;2B029;Barbaggio;"2018-01-25 10:22:00";Indéterminé;;20000;;20000;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;4880;2B;2B293;Sant'Andréa-di-Cotone;"2018-01-02 05:13:00";Indéterminé;;13172400;5000000;7000000;;;;;;;1172400;;;2;3;2;Probable;Coordinateur;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;4882;04;04182;Saint-Julien-d'Asse;"2018-07-16 13:26:00";Indéterminé;;5;5;;;;;;;;;;;;;4;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;4883;04;04102;"Lauzet-Ubaye (Le)";"2018-07-17 05:51:00";Indéterminé;;10;10;;;;;;;;;;;;;3;Certaine;Forestier;Accidentelle;Non;Non;;;;;;;;;Non
2018;4885;04;04135;Moustiers-Sainte-Marie;"2018-07-17 12:34:00";Indéterminé;;2;2;;;;;;;;;;;;;4;Probable;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4916;13;13039;Fos-sur-Mer;"2018-07-18 16:46:00";Vigie-caméra;1;2000;2000;;;;;;;;;;;1;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;4917;2A;2A006;Alata;"2018-07-01 21:38:00";Population;3;20;;20;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4918;2A;2A189;Olmeto;"2018-07-03 17:08:00";Indéterminé;3;25;;25;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;4920;2A;2A215;Pianottoli-Caldarello;"2018-07-07 15:01:00";Indéterminé;3;200;;200;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;4924;2B;2B055;Campitello;"2018-01-28 12:53:00";Indéterminé;;100000;70000;30000;;;;;;;;;;3;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;4926;2A;2A094;Corrano;"2018-07-11 13:40:00";Indéterminé;3;20;;20;;;;;;;;;;;;;Inconnue;"Service de police et de gendarmerie";;Non;Non;;;;;;;;;Non
2018;4927;2A;2A247;Porto-Vecchio;"2018-07-11 21:29:00";Indéterminé;3;50;;50;;;;;;;;;;4;2;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;4928;2A;2A160;Moca-Croce;"2018-07-12 14:14:00";Indéterminé;3;3;;3;;;;;;;;;;;;;Probable;"Service de police et de gendarmerie";Malveillance;Non;Non;;;;;;;;;Non
2018;4929;2A;2A004;Ajaccio;"2018-07-13 06:28:00";Indéterminé;3;10;;10;;;;;;;;;;;;;Certaine;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4931;04;04001;Aiglun;"2018-07-08 23:26:00";Indéterminé;;60;60;;;;;;;;;;;3;3;4;Probable;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4933;04;04166;Riez;"2018-05-11 10:20:00";Indéterminé;;4;4;;;;;;;;;;;3;3;5;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4935;04;04102;"Lauzet-Ubaye (Le)";"2018-07-07 14:04:00";Indéterminé;;500;500;;;;;;;;;;;3;3;5;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;4954;07;07266;Sainte-Marguerite-Lafigère;"2018-07-19 13:14:00";Vigie-caméra;3;2000;;2000;;;;;;;;;;1;;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4955;07;07198;Rompon;"2018-07-19 19:58:00";Population;3;10000;10000;;;;;;;;;;1;3;2;3;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;10;S;25;;Non
2018;4987;34;34105;Fouzilhon;"2018-01-20 21:17:00";Indéterminé;3;13789;;13789;;;;;;;;;1;1;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;4993;30;30015;Arphy;"2018-07-20 08:11:00";Indéterminé;;50;50;;;;;;;;;;;3;3;3;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;4996;30;30094;Corbès;"2018-07-20 17:00:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5026;84;84054;"Isle-sur-la-Sorgue (L')";"2018-07-15 15:39:00";Indéterminé;;300;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5072;30;30178;Montfaucon;"2018-07-22 18:13:00";Indéterminé;;200;;;;;;;;;;;;;;;Inconnue;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5089;11;11145;Fleury;"2018-07-22 04:05:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5092;11;11318;Roquecourbe-Minervois;"2018-07-19 14:05:00";Indéterminé;;556;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5099;11;11262;Narbonne;"2018-07-19 17:48:00";Indéterminé;;1316;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5101;11;11014;Armissan;"2018-07-17 22:59:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5102;11;11148;Fontcouverte;"2018-07-15 20:19:00";Indéterminé;;1500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5103;11;11262;Narbonne;"2018-07-09 12:35:00";Indéterminé;;5500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5104;06;06133;Sauze;"2018-07-20 11:53:00";Population;5;60;60;;;;;;;;;;;3;3;4;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5105;06;06075;Levens;"2018-07-21 16:48:00";Population;3;6;6;;;;;;;;;;;3;3;5;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5111;13;13011;"Baux-de-Provence (Les)";"2018-07-20 09:53:00";Population;3;3000;3000;;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5112;13;13022;Cassis;"2018-07-21 06:00:00";Population;3;25;25;;;;;;;;;;;2;2;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5113;05;05111;Puy-Sanières;"2018-07-24 13:00:00";Population;1;80;;;;;;;;;;;;3;3;;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5124;13;13117;Vitrolles;"2018-07-19 17:16:00";Vigie-caméra;1;100;100;;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5125;13;13099;Saint-Paul-lès-Durance;"2018-07-19 16:18:00";Vigie-caméra;3;25;25;;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5126;13;13039;Fos-sur-Mer;"2018-07-21 19:24:00";Population;1;17900;17900;;;;;;;;;;1;1;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5127;13;13039;Fos-sur-Mer;"2018-07-22 20:16:00";Population;1;5400;5400;;;;;;;;;;1;2;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5129;13;13039;Fos-sur-Mer;"2018-07-22 21:08:00";Population;3;110;110;0;;;;;;;;;;1;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5130;13;13039;Fos-sur-Mer;"2018-07-22 21:50:00";Population;3;200;100;100;;;;;;;;;;1;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5131;13;13047;Istres;"2018-07-22 21:50:00";Population;3;200;100;100;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5132;13;13086;Roquevaire;"2018-07-22 12:30:00";Vigie-caméra;3;50;25;25;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5153;34;34210;"Pouget (Le)";"2018-07-24 15:04:00";Indéterminé;;5811;;5811;;;;;;;;;;2;3;1;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5156;30;30329;Thoiras;"2018-07-25 12:27:00";Indéterminé;;200;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5157;30;30141;Laudun-l'Ardoise;"2018-07-25 13:39:00";Indéterminé;;1000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5169;34;34302;Siran;"2018-07-23 15:30:00";Indéterminé;2;71;71;;;;;;;;;;;4;2;4;Probable;Coordinateur;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;5170;34;34074;Cessenon-sur-Orb;"2018-07-23 15:45:00";Indéterminé;2;376;;376;;;;;;;;;;4;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5171;34;34074;Cessenon-sur-Orb;"2018-07-23 15:45:00";Indéterminé;2;161;161;;;;;;;;;;;4;2;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5177;34;34203;Pinet;"2018-07-25 15:30:00";Indéterminé;2;402;402;;;;;;;;;;;4;3;5;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5178;06;06126;Saint-Martin-du-Var;"2018-07-24 15:20:00";Population;3;300;;300;;;;;;;;;;1;1;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5179;2A;2A362;Zonza;"2018-07-15 19:32:00";Indéterminé;3;1;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";Accidentelle;Non;Non;;;;;;;;;Non
2018;5180;2A;2A345;Vero;"2018-07-18 02:21:00";Population;3;500;;500;;;;;;;;;;4;3;4;Probable;Gestionnaire;Malveillance;Oui;Non;;;;70;0;N;18;;Non
2018;5181;2A;2A247;Porto-Vecchio;"2018-07-22 13:47:00";Indéterminé;3;50;;50;;;;;;;;;;2;2;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5183;2A;2A362;Zonza;"2018-07-23 14:30:00";Indéterminé;3;305;;305;;;;;;;;;;2;2;1;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;5249;48;48105;Naussac-Fontanes;"2018-07-26 14:34:00";Population;3;3000;;3000;;;;;;;;;1;3;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5255;05;05079;"Monêtier-les-Bains (Le)";"2018-07-17 13:42:00";Population;3;4;;;;;;;;;;;;3;3;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5265;07;07334;"Vans (Les)";"2018-07-20 18:49:00";Population;3;150;150;;;;;;;;;;;3;3;4;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;0;;;;Non
2018;5266;07;07315;"Souche (La)";"2018-07-22 16:00:00";Population;3;200;200;;;;;;;;;;;;3;4;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;N;;;Non
2018;5276;07;07053;Chandolas;"2018-07-28 16:06:00";Population;3;15000;;15000;;;;;;;;;1;4;;1;Inconnue;;;Non;Non;;;;40;12;NE;32;;Non
2018;5279;34;34079;Clermont-l'Hérault;"2018-07-27 16:48:00";Population;3;1969;1969;;;;;;;;;;1;2;3;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5282;13;13040;Fuveau;"2018-07-27 19:22:00";Vigie-caméra;1;7100;7100;;;;;;;;;;1;3;3;1;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;5285;34;34079;Clermont-l'Hérault;"2018-07-29 16:25:00";Population;3;1915;1915;;;;;;;;;;;1;3;3;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5288;11;11042;Blomac;"2018-07-06 11:33:00";Indéterminé;;10094;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5289;11;11145;Fleury;"2018-07-23 20:42:00";Indéterminé;;450;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5290;11;11262;Narbonne;"2018-07-23 21:33:00";Indéterminé;;300;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5291;30;30194;Peyremale;"2018-02-04 11:12:00";Indéterminé;;20000;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5292;11;11143;Feuilla;"2018-07-25 15:47:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5293;11;11145;Fleury;"2018-07-25 19:41:00";Indéterminé;;3118;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5294;11;11255;Montredon-des-Corbières;"2018-07-25 21:01:00";Indéterminé;;792;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5299;11;11009;Alzonne;"2018-07-13 22:57:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5316;13;13067;Orgon;"2018-07-31 04:06:00";Population;3;470;470;;;;;;;;;;;2;2;1;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;5323;05;05165;Savournon;"2018-07-31 15:22:00";"Moyen aérien";3;600;600;;;;;;;;;;;3;3;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5324;26;26333;Saint-Vallier;"2018-07-09 15:42:00";Population;3;26800;15000;8000;;;;;;;3800;;;1;1;3;Certaine;Forestier;Malveillance;Non;Non;;;;;;;;;Non
2018;5339;34;34079;Clermont-l'Hérault;"2018-08-01 13:20:00";"Pompiers pré-positionnés";2;873;;873;;;;;;;;;;2;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5340;34;34163;Montarnaud;"2018-08-01 22:43:00";Indéterminé;;39;39;;;;;;;;;;;4;3;3;Probable;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5361;05;05164;Savines-le-Lac;"2018-08-02 13:08:00";Population;3;310;;;;;;;;;;;;2;3;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5370;06;06161;Villeneuve-Loubet;"2018-08-02 17:00:00";Population;3;4800;;4800;;;;;;;;;1;3;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5418;84;84091;Piolenc;"2018-08-02 09:54:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5420;2B;2B123;Ghisonaccia;"2018-01-02 15:03:00";Indéterminé;;50000;;100;;;;;;;49900;;;;;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5431;48;48144;Sainte-Croix-Vallée-Française;"2018-07-19 20:09:00";Population;3;110;;;;;;;;;;;;4;2;2;Certaine;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5432;48;48097;Moissac-Vallée-Française;"2018-07-20 21:39:00";Population;3;140;;140;;;;;;;;;;3;3;1;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5435;48;48177;Saint-Pierre-le-Vieux;"2018-04-22 00:37:00";Population;3;700;150;;;;;;;;550;;;4;3;1;Certaine;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5440;04;04112;Manosque;"2018-08-03 17:34:00";Indéterminé;;40;40;;;;;;;;;;;3;3;4;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5443;04;04046;"Chaffaut-Saint-Jurson (Le)";"2018-01-26 19:12:00";Indéterminé;;900;900;;;;;;;;;;;;;3;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;5444;30;30089;Comps;"2018-08-04 16:44:00";Population;;20000;;;;;;;;;;;;;;1;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5445;30;30042;Boisset-et-Gaujac;"2018-08-04 17:06:00";Population;3;100023;;10023;;;;;;;90000;;;;;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5448;26;26122;Espenel;"2018-07-25 12:19:00";Population;3;5100;500;4600;;;;;;;;;;;;1;Certaine;Forestier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5449;26;26221;Omblèze;"2018-07-27 12:44:00";Population;3;8000;5000;3000;;;;;;;;;1;3;3;;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5450;26;26299;Sainte-Croix;"2018-07-29 19:41:00";Population;3;9600;9600;;;;;;;;;;;2;3;5;Probable;Forestier;Malveillance;Non;Non;;;;;;;;;Non
2018;5451;26;26243;"Poët-Laval (Le)";"2018-08-04 16:09:00";Population;3;80;80;;;;;;;;;;;1;3;5;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5454;30;30189;Nîmes;"2018-08-05 17:49:00";Population;3;3000;;3000;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5455;30;30085;Collias;"2018-08-05 18:14:00";Population;3;1;;;;;;;;;;;;;;;Inconnue;Coordinateur;;Non;Non;;;;;;;;;Non
2018;5457;30;30334;Uzès;"2018-08-05 19:13:00";Population;3;1;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5458;30;30141;Laudun-l'Ardoise;"2018-08-05 19:58:00";Population;;1;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5461;2B;2B007;Albertacce;"2018-07-26 17:38:00";Indéterminé;;2;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5462;2B;2B283;Solaro;"2018-07-27 15:53:00";Indéterminé;;20;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5463;2B;2B220;Piedigriggio;"2018-07-27 16:35:00";Indéterminé;;10;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5468;2B;2B049;Calenzana;"2018-07-29 13:00:00";Indéterminé;;700;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5471;2B;2B365;San-Gavino-di-Fiumorbo;"2018-08-02 17:48:00";Indéterminé;;10;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5474;2A;2A247;Porto-Vecchio;"2018-07-16 17:36:00";Indéterminé;;100;;100;;;;;;;;;;2;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5476;2A;2A247;Porto-Vecchio;"2018-07-25 16:16:00";Indéterminé;;50;;50;;;;;;;;;;4;3;1;Certaine;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5477;2A;2A062;Carbuccia;"2018-07-29 11:16:00";Indéterminé;;50;;50;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5480;2A;2A006;Alata;"2018-07-29 14:18:00";Population;3;20;;;;;;;;;20;;;4;2;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
